iata,name,city,state,country,latitude,longitude
GDY,USBP,Grundy,VA,USA,37.23240111,-82.12499083
GED,USBP,Georgetown,DE,USA,38.68919444,-75.35888889
GEG,USBP,Spokane,WA,USA,47.61985556,-117.5338425
GEO,USBP,Georgetown,OH,USA,38.88195778,-83.88273278
GEU,USBP,Glendale,AZ,USA,33.52726278,-112.2951564
GEY,USBP,Greybull,WY,USA,44.51644444,-108.0831944
GEZ,USBP,Shelbyville,IN,USA,39.58316583,-85.80481
GFK,USBP,Grand Forks,ND,USA,47.949255,-97.17611111
GFL,USBP,Glens Falls,NY,USA,43.34121,-73.6103075
GFZ,USBP,Greenfield,IA,USA,41.32702778,-94.44572222
GGE,USBP,Georgetown,SC,USA,33.31169444,-79.31958333
GGF,USBP,Grant,NE,USA,40.86952778,-101.7328611
GGG,USBP,Longview,TX,USA,32.38486111,-94.71171
GGI,USBP,Grinnell,IA,USA,41.70916083,-92.73491278
GGP,USBP,Logansport,IN,USA,40.71126139,-86.37449917
GGW,USBP,Glasgow,MT,USA,48.21246417,-106.6148231
GHM,USBP,Centerville,TN,USA,35.83742722,-87.445375
GHW,USBP,Glenwood,MN,USA,45.64389167,-95.32043056
GIF,USBP,Winter Haven,FL,USA,28.06291667,-81.75330556
GJT,USBP,Grand Junction,CO,USA,39.1224125,-108.5267347
GKJ,USBP,Meadville,PA,USA,41.62652667,-80.2147275
GKN,USBP,Gulkana,AK,USA,62.15488889,-145.4566389
GKT,USBP,Sevierville,TN,USA,35.85775889,-83.52870472
GKY,USBP,Arlington,TX,USA,32.66241528,-97.09391139
GLD,USBP,Goodland,KS,USA,39.37062194,-101.6989919
GLE,USBP,Gainesville,TX,USA,33.65136111,-97.19702778
GLH,USBP,Greenville,MS,USA,33.48288111,-90.98561389
GLR,USBP,Gaylord,MI,USA,45.01354806,-84.70318944
GLS,USBP,Galveston,TX,USA,29.26532333,-94.86040667
GLW,USBP,Glasgow,KY,USA,37.03205556,-85.95261111
GLY,USBP,Clinton,MO,USA,38.35657306,-93.68417694
GMJ,USBP,Grove,OK,USA,36.60527056,-94.73856667
GMU,USBP,Greenville,SC,USA,34.84794444,-82.35
GNB,USBP,Granby,CO,USA,40.08970806,-105.9172367
GNF,USBP,Grenada,MS,USA,33.83253,-89.79822806
GNG,USBP,Gooding,ID,USA,42.91716639,-114.7651575
GNT,USBP,Grants,NM,USA,35.16531472,-107.9006142
GNU,USBP,Goodnews,AK,USA,59.11727556,-161.5813967
GNV,USBP,Gainesville,FL,USA,29.69005556,-82.27177778
GOK,USBP,Guthrie,OK,USA,35.84980556,-97.41560833
GON,USBP,Groton,CT,USA,41.33005778,-72.04513556
GPH,USBP,Mosby,MO,USA,39.33046528,-94.30997361
GPM,USBP,Grand Prairie,TX,USA,32.69858333,-97.04652778
GPT,USBP,Gulfport-Biloxi,MS,USA,30.40728028,-89.07009278
GPZ,USBP,Grand Rapids,MN,USA,47.21110333,-93.50984472
GQQ,USBP,Galion,OH,USA,40.75338889,-82.72380556
GRB,USBP,Green Bay,WI,USA,44.48507333,-88.12959
GRD,USBP,Greenwood,SC,USA,34.24872222,-82.15908333
GRE,USBP,Greenville,IL,USA,38.83615778,-89.37841111
GRI,USBP,Grand Island,NE,USA,40.96747222,-98.30861111
GRK,USBP,Killeen,TX,USA,31.06489778,-97.82779778
GRN,USBP,Gordon,NE,USA,42.80597222,-102.17525
GRO,USBP,Rota Island,CQ,USA,14.1743075,-145.2425353
GRR,USBP,Grand Rapids,MI,USA,42.88081972,-85.52276778
GSH,USBP,Goshen,IN,USA,41.52716028,-85.79210278
GSN,USBP,Obyan,CQ,USA,15.11900139,-145.7293561
GSO,USBP,Greensboro,NC,USA,36.09774694,-79.9372975
GSP,USBP,Greer,SC,USA,34.89566722,-82.21885833
GST,USBP,Gustavus,AK,USA,58.42438139,-135.7073814
GTF,USBP,Great Falls,MT,USA,47.48200194,-111.3706853
GTR,USBP,Columbus-Starkville-West Point,MS,USA,33.45033444,-88.59136861
GTU,USBP,Georgetown,TX,USA,30.67880889,-97.67938389
GUC,USBP,Gunnison,CO,USA,38.53396333,-106.9331817
GUM,USBP,Agana,GU,USA,13.48345,-144.7959825
GUP,USBP,Gallup,NM,USA,35.51105833,-108.7893094
GUY,USBP,Guymon,OK,USA,36.68507194,-101.5077817
GVL,USBP,Gainesville,GA,USA,34.27290389,-83.82681333
GVQ,USBP,Batavia,NY,USA,43.03172639,-78.16759972
GVT,USBP,Greenville,TX,USA,33.06783889,-96.0653325
GWO,USBP,Greenwood,MS,USA,33.49432667,-90.084705
GWR,USBP,Gwinner,ND,USA,46.21872222,-97.64325
GWW,USBP,Goldsboro,NC,USA,35.46055444,-77.96493306
GXY,USBP,Greeley,CO,USA,40.43561833,-104.6321156
GYH,USBP,Greenville,SC,USA,34.75831917,-82.376415
GYR,USBP,Goodyear,AZ,USA,33.42281972,-112.3759919
GYY,USBP,Gary,IN,USA,41.61627306,-87.41278806
GZH,USBP,Evergreen,AL,USA,31.41580111,-87.04404333
GZS,USBP,Pulaski,TN,USA,35.15371972,-87.05681444
H04,USBP,Vinita,OK,USA,36.63301806,-95.15136111
H05,USBP,Wilburton,OK,USA,34.91954278,-95.39469722
H19,USBP,Bowling Green,MO,USA,39.36993361,-91.21925556
H21,USBP,Camdenton,MO,USA,37.97468528,-92.69161528
H30,USBP,Hamilton,NY,USA,42.84381889,-75.56140194
H35,USBP,Clarksville,AR,USA,35.47069417,-93.427155
H41,USBP,Mexico,MO,USA,39.15751389,-91.81826667
H45,USBP,Seminole,OK,USA,35.27467806,-96.67516194
H66,USBP,Nowata,OK,USA,36.72092222,-95.62525583
H71,USBP,Pryor,OK,USA,36.22539389,-95.33006333
H79,USBP,Eldon,MO,USA,38.36062611,-92.57157139
H88,USBP,Fredericktown,MO,USA,37.605825,-90.28731389
H92,USBP,Hominy,OK,USA,36.43340222,-96.38362861
H96,USBP,Benton,IL,USA,38.00675111,-88.93441528
H97,USBP,Pawnee,OK,USA,36.38338556,-96.8103125
HAB,USBP,Hamilton,AL,USA,34.11757222,-87.99819583
HAE,USBP,Hannibal,MO,USA,39.72448944,-91.44367944
HAF,USBP,Half Moon Bay,CA,USA,37.51382944,-122.5010892
HAI,USBP,Three Rivers,MI,USA,41.95975,-85.59338889
HAO,USBP,Hamilton,OH,USA,39.36448861,-84.52457722
HAY,USBP,Haycock,AK,USA,65.20098944,-161.1567792
HBC,USBP,Mohall,ND,USA,48.76838333,-101.5369953
HBG,USBP,Hattiesburg,MS,USA,31.26506556,-89.2530325
HBR,USBP,Hobart,OK,USA,34.9913075,-99.0513525
HBV,USBP,Hebbronville,TX,USA,27.34955556,-98.73697222
HBZ,USBP,Heber Springs,AR,USA,35.51169389,-92.01300944
HCD,USBP,Hutchinson,MN,USA,44.85890667,-94.38178917
HCO,USBP,Hallock,MN,USA,48.75273139,-96.94300306
HDC,USBP,Hammond,LA,USA,30.52096889,-90.41762056
HDE,USBP,Holdredge,NE,USA,40.45269444,-99.33733333
HDH,USBP,Mokuleia,HI,USA,21.57947361,-158.1972814
HDI,USBP,Cleveland,TN,USA,35.22007306,-84.83244333
HDN,USBP,Hayden,CO,USA,40.48118028,-107.2176597
HDO,USBP,Hondo,TX,USA,29.35952778,-99.17666667
HEE,USBP,Helena-West Helena,AR,USA,34.57648972,-90.67588639
HEF,USBP,Manassas,VA,USA,38.72141667,-77.51544444
HEI,USBP,Hettinger,ND,USA,46.01494444,-102.6559722
HEQ,USBP,Holyoke,CO,USA,40.56943056,-102.2726875
HEZ,USBP,Natchez,MS,USA,31.61366111,-91.29733639
HFD,USBP,Hartford,CT,USA,41.73626861,-72.65021389
HFY,USBP,Indianapolis/Greenwood,IN,USA,39.62841667,-86.08788889
HGR,USBP,Hagerstown,MD,USA,39.70794444,-77.7295
HHF,USBP,Canadian,TX,USA,35.89530778,-100.4036397
HHG,USBP,Huntington,IN,USA,40.85299,-85.45941917
HHH,USBP,NA,NA,USA,32.224384,-80.697629
HHR,USBP,Hawthorne,CA,USA,33.92283972,-118.3351872
HHW,USBP,Hugo,OK,USA,34.03482556,-95.54190611
HI01,USBP,Hanalei,HI,USA,22.20919,-159.4455339
HIB,USBP,Hibbing,MN,USA,47.38659917,-92.83899333
HIE,USBP,Whitefield,NH,USA,44.36761639,-71.54447111
HIG,USBP,Higginsville,MO,USA,39.07334639,-93.67716083
HII,USBP,Lake Havasu City,AZ,USA,34.56816056,-114.3561783
HIO,USBP,Hillsboro (Portland),OR,USA,45.54039389,-122.9498258
HJH,USBP,Hebron,NE,USA,40.15225,-97.58697222
HJO,USBP,Hanford,CA,USA,36.31852194,-119.6288675
HKA,USBP,Blytheville,AR,USA,35.94040667,-89.83080583
HKS,USBP,Jackson,MS,USA,32.3347725,-90.22253167
HKY,USBP,Hickory,NC,USA,35.74114639,-81.38954889
HLC,USBP,Hill City,KS,USA,39.37883611,-99.83149444
HLG,USBP,Wheeling,WV,USA,40.175,-80.64627778
HLN,USBP,Helena,MT,USA,46.60681806,-111.9827503
HLX,USBP,Galax,VA,USA,36.76611472,-80.82356556
HMT,USBP,Hemet,CA,USA,33.73398167,-117.0225258
HMZ,USBP,Bedford,PA,USA,40.08536861,-78.51221778
HNB,USBP,Huntingburg,IN,USA,38.24902583,-86.95371833
HNH,USBP,Hoonah,AK,USA,58.09609139,-135.4096975
HNL,USBP,Honolulu,HI,USA,21.31869111,-157.9224072
HNM,USBP,Hana,HI,USA,20.79563722,-156.0144378
HNR,USBP,Harlan,IA,USA,41.58438889,-95.33963889
HNS,USBP,Haines,AK,USA,59.24522806,-135.5221086
HNZ,USBP,Oxford,NC,USA,36.36156111,-78.52916639
HOB,USBP,Hobbs,NM,USA,32.68752778,-103.2170278
HOC,USBP,Hillsboro,OH,USA,39.18875944,-83.53880694
HOE,USBP,Homerville,GA,USA,31.05591667,-82.77413889
HOM,USBP,Homer,AK,USA,59.64555556,-151.4765833
HON,USBP,Huron,SD,USA,44.38520056,-98.2285425
HOT,USBP,Hot Springs,AR,USA,34.47803389,-93.09620833
HOU,USBP,Houston,TX,USA,29.64541861,-95.27888889
HPB,USBP,Hooper Bay,AK,USA,61.52418306,-166.1467797
HPN,USBP,White Plains,NY,USA,41.06695778,-73.70757444
HPT,USBP,Hampton,IA,USA,42.72372361,-93.22634056
HQG,USBP,Hugoton,KS,USA,37.16308056,-101.3705267
HQM,USBP,Hoquiam,WA,USA,46.97120167,-123.9365581
HQU,USBP,Thomson,GA,USA,33.52972639,-82.51678556
HQZ,USBP,Mesquite,TX,USA,32.74696278,-96.53041722
HRI,USBP,Hermiston,OR,USA,45.82822222,-119.2591667
HRL,USBP,Harlingen,TX,USA,26.22850611,-97.65439389
HRO,USBP,Harrison,AR,USA,36.26152056,-93.15472889
HRR,USBP,Healy,AK,USA,63.86620806,-148.9689842
HRU,USBP,Herington,KS,USA,38.68322389,-96.80800639
HRX,USBP,Hereford,TX,USA,34.85761639,-102.3272017
HSA,USBP,Bay St Louis,MS,USA,30.36780778,-89.45461083
HSB,USBP,Harrisburg,IL,USA,37.8115,-88.54913889
HSE,USBP,Hatteras,NC,USA,35.2327875,-75.617795
HSI,USBP,Hastings,NE,USA,40.60525,-98.42788889
HSL,USBP,Huslia,AK,USA,65.70055556,-156.3875
HSP,USBP,Hot Springs,VA,USA,37.95144444,-79.83389444
HSR,USBP,Hot Springs,SD,USA,43.36824528,-103.3881378
HSV,USBP,Huntsville,AL,USA,34.6404475,-86.77310944
HTH,USBP,Hawthorne,NV,USA,38.54436583,-118.6343003
HTL,USBP,Houghton Lake,MI,USA,44.35980556,-84.67111111
HTO,USBP,East Hampton,NY,USA,40.95957778,-72.25185056
HTS,USBP,Huntington,WV,USA,38.36666667,-82.55802778
HTW,USBP,Chesapeake,OH,USA,38.41924861,-82.4943225
HUF,USBP,Terre Haute,IN,USA,39.45146361,-87.30756111
HUL,USBP,Houlton,ME,USA,46.12308333,-67.79205556
HUM,USBP,Houma,LA,USA,29.5665,-90.66041667
HUS,USBP,Hughes,AK,USA,66.04112167,-154.2631903
HUT,USBP,Hutchinson,KS,USA,38.06548306,-97.86063361
HVC,USBP,Hopkinsville,KY,USA,36.85658333,-87.45725
HVE,USBP,Hanksville,UT,USA,38.41803722,-110.7040378
HVN,USBP,New Haven,CT,USA,41.26389889,-72.8871
HVR,USBP,Havre,MT,USA,48.542985,-109.7623419
HVS,USBP,Hartsville,SC,USA,34.40308333,-80.11922222
HWD,USBP,Hayward,CA,USA,37.65926528,-122.1224083
HWI,USBP,Hawk Inlet,AK,USA,58.12744139,-134.7559531
HWO,USBP,Hollywood,FL,USA,26.00142417,-80.24052056
HWQ,USBP,Harlowton,MT,USA,46.4541225,-109.8549061
HWV,USBP,Shirley,NY,USA,40.81676528,-72.86204722
HXD,USBP,Hilton Head Island,SC,USA,32.22436111,-80.69747222
HXF,USBP,Hartford,WI,USA,43.34927806,-88.39112528
HYA,USBP,Hyannis,MA,USA,41.66933639,-70.28035583
HYG,USBP,Hydaburg,AK,USA,55.20631611,-132.8283131
HYI,USBP,San Marcos,TX,USA,29.89361111,-97.86469444
HYL,USBP,Hollis,AK,USA,55.48158833,-132.6460942
HYR,USBP,Hayward,WI,USA,46.02585722,-91.44424278
HYS,USBP,Hays,KS,USA,38.84494167,-99.27403361
HYW,USBP,Conway,SC,USA,33.8285,-79.12216667
HZD,USBP,Huntingdon,TN,USA,36.08930722,-88.46329778
HZE,USBP,Hazen,ND,USA,47.28986111,-101.5809444
HZL,USBP,Hazleton,PA,USA,40.98677778,-75.99488889
HZR,USBP,New Roads,LA,USA,30.71832333,-91.47866972
HZY,USBP,Ashtabula,OH,USA,41.77797528,-80.69551333
I05,USBP,Sturgis,KY,USA,37.54083333,-87.95183333
I12,USBP,Sidney,OH,USA,40.24127944,-84.15101167
I16,USBP,Pineville,WV,USA,37.60044444,-81.55927778
I18,USBP,Ravenswood,WV,USA,38.92977778,-81.81947222
I19,USBP,Dayton,OH,USA,39.69172639,-83.99023806
I22,USBP,Winchester,IN,USA,40.16885083,-84.92585333
I23,USBP,Washington Court House,OH,USA,39.57040167,-83.42052444
I25,USBP,Welch,WV,USA,37.41678056,-81.52899417
I32,USBP,Morehead,KY,USA,38.13341472,-83.53796528
I34,USBP,Greensburg,IN,USA,39.32691111,-85.52252694
I35,USBP,Harlan,KY,USA,36.85981028,-83.36101639
I39,USBP,Richmond,KY,USA,37.63152778,-84.33244444
I40,USBP,Coshocton,OH,USA,40.30918056,-81.85338194
I42,USBP,Paoli,IN,USA,38.58338806,-86.46248778
I43,USBP,Jackson,OH,USA,38.98135194,-82.57785667
I50,USBP,Stanton,KY,USA,37.85008167,-83.84575194
I57,USBP,Waverly,OH,USA,39.16693333,-82.928175
I63,USBP,Mt. Sterling,IL,USA,39.9875,-90.80416667
I66,USBP,Wilmington,OH,USA,39.50286111,-83.86305556
I67,USBP,Harrison,OH,USA,39.25894444,-84.77430556
I68,USBP,Lebanon,OH,USA,39.46217306,-84.25184722
I69,USBP,Batavia,OH,USA,39.07839722,-84.21020722
I74,USBP,Urbana,OH,USA,40.12928306,-83.7548775
I75,USBP,Osceola,IA,USA,41.05221889,-93.68966222
I76,USBP,Peru,IN,USA,40.78631889,-86.14638306
I78,USBP,Marysville,OH,USA,40.22469444,-83.35161111
I83,USBP,Salem,IN,USA,38.60200167,-86.13997889
I86,USBP,New Lexington,OH,USA,39.69159667,-82.19778583
I88,USBP,Pontiac,IL,USA,40.92372222,-88.6255
I93,USBP,Hardinsburg,KY,USA,37.78505944,-86.44192194
I95,USBP,Kenton,OH,USA,40.61072,-83.64359694
IAD,USBP,Chantilly,VA,USA,38.94453194,-77.45580972
IAG,USBP,Niagara Falls,NY,USA,43.10725861,-78.94538139
IAH,USBP,Houston,TX,USA,29.98047222,-95.33972222
IAN,USBP,Kiana,AK,USA,66.97937611,-160.4358597
IBM,USBP,Kimball,NE,USA,41.18805556,-103.6773889
ICL,USBP,Clarinda,IA,USA,40.72178361,-95.02642667
ICT,USBP,Wichita,KS,USA,37.64995889,-97.43304583
IDA,USBP,Idaho Falls,ID,USA,43.51455556,-112.0701667
IDI,USBP,Indiana,PA,USA,40.63222222,-79.10552778
IDL,USBP,Indianola,MS,USA,33.48574611,-90.67887611
IDP,USBP,Independence,KS,USA,37.15837222,-95.77838333
IEM,USBP,Whittier,AK,USA,60.7772125,-148.7215775
IEN,USBP,Pine Ridge,SD,USA,43.02257694,-102.5110728
IER,USBP,Natchitoches,LA,USA,31.73572,-93.09913639
IFA,USBP,Iowa Falls,IA,USA,42.47078639,-93.26995361
IFP,USBP,Bullhead City,AZ,USA,35.15738889,-114.5595278
IGG,USBP,Igiugig,AK,USA,59.32373528,-155.9032733
IGM,USBP,Kingman,AZ,USA,35.25947222,-113.9380556
IGQ,USBP,Chicago/Lansing,IL,USA,41.53988889,-87.53216667
IGT,USBP,Nightmute,AK,USA,60.47032722,-164.6856414
IIB,USBP,Independence,IA,USA,42.45359833,-91.94761833
IIK,USBP,Kipnuk,AK,USA,59.93295111,-164.0305131
IIY,USBP,Washington,GA,USA,33.77987528,-82.81661639
IJD,USBP,Willimantic,CT,USA,41.74404028,-72.18023583
IJX,USBP,Jacksonville,IL,USA,39.77429694,-90.23856583
IKK,USBP,Kankakee,IL,USA,41.07140417,-87.84626861
IKV,USBP,Ankeny,IA,USA,41.69128556,-93.56630333
ILE,USBP,Killeen,TX,USA,31.08583333,-97.6865
ILG,USBP,Wilmington,DE,USA,39.67872222,-75.60652778
ILI,USBP,Iliamna,AK,USA,59.75380028,-154.9109597
ILM,USBP,Wilmington,NC,USA,34.27061111,-77.90255556
IML,USBP,Imperial,NE,USA,40.50930556,-101.6205278
IMM,USBP,Immokalee,FL,USA,26.43316667,-81.40102778
IMS,USBP,Madison,IN,USA,38.75888889,-85.46552778
IMT,USBP,Iron Mountain/Kingsford,MI,USA,45.81835417,-88.1145425
IN03,USBP,Indianapolis,IN,USA,39.76587639,-86.148875
IND,USBP,Indianapolis,IN,USA,39.71732917,-86.29438417
INK,USBP,Wink,TX,USA,31.77962833,-103.2013619
INL,USBP,International Falls,MN,USA,48.56618722,-93.40306667
INT,USBP,Winston-Salem,NC,USA,36.13372222,-80.222
INW,USBP,Winslow,AZ,USA,35.02191667,-110.7225278
IOB,USBP,Mount Sterling,KY,USA,38.05813889,-83.97958333
IOW,USBP,Iowa City,IA,USA,41.63924389,-91.54650333
IPJ,USBP,Lincolnton,NC,USA,35.48332889,-81.16125833
IPL,USBP,Imperial,CA,USA,32.83422028,-115.5787456
IPT,USBP,Williamsport,PA,USA,41.24183583,-76.92109556
IRK,USBP,Kirksville,MO,USA,40.09364444,-92.54496917
IRS,USBP,Sturgis,MI,USA,41.8128725,-85.43906111
ISM,USBP,Orlando,FL,USA,28.28980556,-81.43708333
ISN,USBP,Williston,ND,USA,48.17793861,-103.6423467
ISO,USBP,Kinston,NC,USA,35.32807944,-77.61552611
ISP,USBP,Islip,NY,USA,40.7952425,-73.10021194
ISQ,USBP,Manistique,MI,USA,45.97464056,-86.17183056
ISW,USBP,Wisconsin Rapids,WI,USA,44.36033833,-89.83897056
ISZ,USBP,Cincinnati,OH,USA,39.24669444,-84.38897222
ITH,USBP,Ithaca,NY,USA,42.49102778,-76.45844444
ITO,USBP,Hilo,HI,USA,19.72026306,-155.0484703
ITR,USBP,Burlington,CO,USA,39.2425,-102.2853889
IWA,USBP,Phoenix,AZ,USA,33.30783333,-111.6554722
IWD,USBP,Ironwood,MI,USA,46.52747472,-90.13139667
IWH,USBP,Wabash,IN,USA,40.76195972,-85.79873417
IWI,USBP,Wiscasset,ME,USA,43.96141667,-69.71255556
IWK,USBP,Wales,AK,USA,65.62394028,-168.0991719
IWS,USBP,Houston,TX,USA,29.81819444,-95.67261111
IXD,USBP,Olathe,KS,USA,38.83090472,-94.89030333
IYK,USBP,Inyokern,CA,USA,35.65884306,-117.8295122
IYS,USBP,Wasilla,AK,USA,61.57196083,-149.5405556
IZA,USBP,Santa Ynez,CA,USA,34.60682028,-120.0755617
IZG,USBP,Fryeburg,ME,USA,43.99114472,-70.94787444
JAC,USBP,Jackson,WY,USA,43.60732417,-110.7377389
JAN,USBP,Jackson,MS,USA,32.31116667,-90.07588889
JAS,USBP,Jasper,TX,USA,30.89058333,-94.03483333
JAU,USBP,Jacksboro,TN,USA,36.33457556,-84.16234472
JAX,USBP,Jacksonville,FL,USA,30.49405556,-81.68786111
JBR,USBP,Jonesboro,AR,USA,35.83186111,-90.64616667
JCT,USBP,Junction,TX,USA,30.51126,-99.76345528
JDN,USBP,Jordan,MT,USA,47.33333417,-106.9339564
JEF,USBP,Jefferson City,MO,USA,38.59117917,-92.15614389
JER,USBP,Jerome,ID,USA,42.72663639,-114.4571506
JES,USBP,Jesup,GA,USA,31.55408333,-81.88344444
JFK,USBP,New York,NY,USA,40.63975111,-73.77892556
JFX,USBP,Jasper,AL,USA,33.90199528,-87.31416639
JHM,USBP,Lahaina,HI,USA,20.96293639,-156.6730317
JHW,USBP,Jamestown,NY,USA,42.15336861,-79.258035
JKA,USBP,Gulf Shores,AL,USA,30.28951667,-87.67371472
JKJ,USBP,Moorhead,MN,USA,46.83919194,-96.66313028
JKL,USBP,Jackson,KY,USA,37.59386111,-83.31725
JLN,USBP,Joplin,MO,USA,37.15181361,-94.49826833
JMR,USBP,Mora,MN,USA,45.88609722,-93.27177833
JMS,USBP,Jamestown,ND,USA,46.92971944,-98.67819528
JNU,USBP,Juneau,AK,USA,58.35496194,-134.5762764
JNX,USBP,Smithfield,NC,USA,35.54094139,-78.39032944
JOT,USBP,Chicago/Joliet,IL,USA,41.51805833,-88.17525583
JQF,USBP,Concord,NC,USA,35.38520694,-80.70971389
JRA,USBP,New York,NY,USA,40.75454583,-74.00708389
JRB,USBP,New York,NY,USA,40.70121361,-74.00902833
JRF,USBP,Kapolei,HI,USA,21.30735389,-158.0703017
JSO,USBP,Jacksonville,TX,USA,31.86933667,-95.21739028
JST,USBP,Johnstown,PA,USA,40.31611111,-78.83394444
JVL,USBP,Janesville,WI,USA,42.61958222,-89.04034028
JVY,USBP,Jeffersonville,IN,USA,38.36562278,-85.73829639
JWG,USBP,Watonga,OK,USA,35.86469444,-98.42075
JWN,USBP,Nashville,TN,USA,36.18236194,-86.88672278
JXN,USBP,Jackson,MI,USA,42.25978556,-84.45940361
JYG,USBP,St James,MN,USA,43.98631833,-94.55793722
JYL,USBP,Sylvania,GA,USA,32.64544861,-81.59649722
JYM,USBP,Hillsdale,MI,USA,41.92126083,-84.5857625
JYO,USBP,Leesburg,VA,USA,39.07797222,-77.5575
JYR,USBP,York,NE,USA,40.89675,-97.62277778
JZI,USBP,Charleston,SC,USA,32.70086111,-80.00291667
JZP,USBP,Jasper,GA,USA,34.45147972,-84.45659278
JZZ,USBP,Koliganek,AK,USA,59.72664194,-157.2594722
K01,USBP,Auburn,NE,USA,40.38750167,-95.78916167
K02,USBP,Perryville,MO,USA,37.86866667,-89.86213889
K06,USBP,Beardstown,IL,USA,39.97338139,-90.40373556
K09,USBP,Piseco,NY,USA,43.45340222,-74.51765083
K15,USBP,Osage Beach,MO,USA,38.11045,-92.68054583
K20,USBP,Hazard,KY,USA,37.38783833,-83.26205889
K22,USBP,Prestonburg,KY,USA,37.75102778,-82.63669444
K24,USBP,Jamestown,KY,USA,37.00888889,-85.10277778
K29,USBP,Council,AK,USA,64.89788278,-163.7034472
K33,USBP,Salem,MO,USA,37.61523333,-91.60444167
K34,USBP,Gardner,KS,USA,38.80708333,-94.95602778
K39,USBP,St Clair,MO,USA,38.37594333,-90.97073944
K46,USBP,Blair,NE,USA,41.41805139,-96.1136275
K54,USBP,Teller,AK,USA,65.24089806,-166.3360067
K57,USBP,Tarkio,MO,USA,40.44583139,-95.36275806
K59,USBP,Atchison,KS,USA,39.57052472,-95.18033139
K61,USBP,Beloit,KS,USA,39.47115222,-98.12878389
K62,USBP,Falmouth,KY,USA,38.70423611,-84.39160417
K67,USBP,Oswego,KS,USA,37.15978667,-95.04246222
K68,USBP,Garnett,KS,USA,38.27918833,-95.21691833
K78,USBP,Abilene.,KS,USA,38.90405583,-97.23585389
K81,USBP,Paola,KS,USA,38.53751389,-94.92524194
K82,USBP,Smith Center,KS,USA,39.76112278,-98.79343639
K83,USBP,Sabetha,KS,USA,39.90416667,-95.7794325
K88,USBP,Iola,KS,USA,37.87008333,-95.38638889
K89,USBP,Macon,MO,USA,39.72870694,-92.464455
K96,USBP,Tuscola,IL,USA,39.78086528,-88.30616
KAE,USBP,Kake,AK,USA,56.97299639,-133.9456147
KAL,USBP,Kaltag,AK,USA,64.32571917,-158.7441475
KCC,USBP,Coffman Cove,AK,USA,56.00324444,-132.8419689
KCL,USBP,Chignik Flats,AK,USA,56.31116306,-158.5359264
KEB,USBP,English Bay,AK,USA,59.35214833,-151.9251558
KEK,USBP,Ekwok,AK,USA,59.35399444,-157.4744092
KFP,USBP,False Pass,AK,USA,54.84744583,-163.4103222
KGX,USBP,Grayling,AK,USA,62.89456056,-160.0649042
KIB,USBP,Ivanof Bay,AK,USA,55.89753333,-159.4886689
KIC,USBP,King City,CA,USA,36.22802139,-121.1218614
KKA,USBP,Koyuk,AK,USA,64.93404056,-161.158145
KKB,USBP,Kitoi Bay,AK,USA,58.19094611,-152.3704875
KLG,USBP,Kalskag,AK,USA,61.53627389,-160.3413306
KLL,USBP,Levelock,AK,USA,59.11816472,-156.8652169
KLS,USBP,Kelso,WA,USA,46.118,-122.8983889
KNB,USBP,Kanab,UT,USA,37.01110583,-112.5311936
KNW,USBP,New Stuyahok,AK,USA,59.44955333,-157.3271908
KOA,USBP,Kailua/Kona,HI,USA,19.73876583,-156.0456314
KPB,USBP,Point Baker,AK,USA,56.35185972,-133.6225864
KPH,USBP,Pauloff Harbor,AK,USA,54.45912028,-162.6936406
KQA,USBP,Akutan,AK,USA,54.13246694,-165.7853111
KSM,USBP,St. Mary's,AK,USA,62.06048639,-163.3021108
KTB,USBP,Thorne Bay,AK,USA,55.68796194,-132.5366758
KTN,USBP,Ketchikan,AK,USA,55.35556861,-131.71374
KTS,USBP,Brevig Mission,AK,USA,65.33136111,-166.4631667
KVC,USBP,King Cove,AK,USA,55.1163475,-162.2662272
KVL,USBP,Kivalina,AK,USA,67.73125333,-164.5518019
KWT,USBP,Kwethluk,AK,USA,60.80425194,-161.44535
KXA,USBP,Kasaan,AK,USA,55.53741389,-132.3975144
KYK,USBP,Karluk,AK,USA,57.56706389,-154.4503714
KYU,USBP,Koyukuk,AK,USA,64.87714278,-157.7158358
L04,USBP,Holtville,CA,USA,32.84032361,-115.2674806
L05,USBP,Kernville,CA,USA,35.72828472,-118.4198069
L06,USBP,Death Valley National Park,CA,USA,36.46383694,-116.8814425
L08,USBP,Borrego Springs,CA,USA,33.25902778,-116.3209722
L12,USBP,Redlands,CA,USA,34.08526167,-117.1463789
L15,USBP,Las Vegas,NV,USA,35.97636444,-115.1327708
L17,USBP,Taft,CA,USA,35.14107806,-119.4412294
L18,USBP,Fallbrook,CA,USA,33.35419806,-117.2508686
L19,USBP,Wasco,CA,USA,35.61967889,-119.3537242
L26,USBP,Hesperia,CA,USA,34.37722333,-117.3158783
L31,USBP,Covington,LA,USA,30.44505417,-89.98887889
L35,USBP,Big Bear,CA,USA,34.26361944,-116.854475
L38,USBP,Gonzales,LA,USA,30.17135306,-90.94039583
L39,USBP,Leesville,LA,USA,31.16819444,-93.34245833
L42,USBP,Oakdale,LA,USA,30.75016667,-92.68847222
L45,USBP,Bakersfield,CA,USA,35.32483333,-118.9958333
L49,USBP,Galliano,LA,USA,29.44482222,-90.26111667
L52,USBP,Oceano,CA,USA,35.10136472,-120.6221153
